text,label
Our new series digs deep into the behind-the-scenes efforts to develop and manufacture 3 billion doses of the Covid-19 vaccine before the end of 2021: https://t.co/P5EmMQkWfW https://t.co/BwnIshZiKj,0
"If authorized or approved, this oral #antiviral treatment candidate would be the first of its kind, developed by our scientists in the Pfizer Laboratories. https://t.co/OY91sO5m7o",0
"This at-home treatment candidate could reduce the onset and severity of illness, helping to keep people out of the hospital, if authorized or approved. https://t.co/m6aapvluMX",0
"Today, we announced an agreement with the U.S. government to provide 10 million treatment courses of our #COVID19 oral #antiviral candidate, following potential @US_FDA authorization. Learn more: https://t.co/dm7XrzWlbA https://t.co/3VBcuBELan",0
During #LCAM join @LUNGevity in support of those living with #NSCLC to learn how their specific biomarkers can impact the treatment journey. Share your biomarker testing story &amp; encourage others to #KnowYourBiomarker. #NoOneMissed #KNOWvember https://t.co/ClgWtJDakJ,0
"UPDATE: Today, Pfizer announced we are seeking Emergency Use Authorization (EUA) of our #COVID19 oral #antiviral treatment candidate from the @US_FDA. Learn more: https://t.co/106aix7zKj https://t.co/NxHh0VW5JK",0
You may have heard the terms #antibioticresistance or #antimicrobialresistance – but how much do you know about the #superbugs causing this global public health crisis?  #WAAW https://t.co/woxKjadCoh,0
Get onboard! https://t.co/dZ7SabAkGl,0
"Pfizer will work with @medspatentpool to make the Pfizer COVID-19 oral antiviral candidate, if approved, available in low- and middle-income countries that make up ~53% of the world’s population. https://t.co/83QBB7lvJZ",0
Congratulations to the @Fitbit team for their late-breaking presentation of the Fitbit Heart Study at AHA yesterday contributing to their continued work toward timely detection of atrial fibrillation (#AFib) in at-risk individuals. https://t.co/QDYXAM1oP4,0
Watch this video on how intracellular signaling pathways are currently understood to be involved in the pathophysiology of #AlopeciaAreata. #PfizerMedical https://t.co/ycnySctZK5,0
"We’re sharing new research findings published in @TheLancet, examining a pivotal Phase 3 trial to assess the safety and efficacy of our treatment in pediatric patients with active #pcJIA. #PfizerMedical",0
"Respiratory syncytial virus or #RSV is a highly contagious virus that affects the lungs and airways. For most adults, it can feel like the common cold, but for some it can be life-threatening. We’re working on a potential vaccine for prevention of RSV.",0
Emergency uses of the vaccine have not been approved or licensed by US FDA but have been authorized to prevent COVID-19 in ages 5+. See Fact Sheets: https://t.co/cAUX3ZI7at,0
Los datos muestran que la pandemia ha afectado de forma desproporcionada a los Latinos y a personas de color. Lea sobre 4 colegas Latinos que están ayudando a desarrollar nuestra vacuna de COVID-19 y su distribución a las personas que más lo necesitan. https://t.co/6sVksuOUxL,0
"This week on @KarenJagoda’s  #EmpoweredPatientPodcast, Pfizer’s Mike Gladstone discusses how cross-industry collaboration can help support #HealthEquity and reduce the burden on people living with #ChronicConditions",0
"There’s #science behind seasonal affective disorder. With less daylight in parts of the world, many people may experience a change in behavior. Here are some tips that could be of help. 

#SeasonalAffectiveDisorder https://t.co/fXZ9NI0avI",0
"Did you miss it? 

Listen to all 4 episodes of #ScienceWillWinPodcast as host @AdamRutherford &amp; expert guests explore the fascinating science, the challenges &amp; the potential impact of #genetherapy, if approved. 

🎧 Available on your favorite podcast app now",0
We stand united in respect for our colleagues and all veterans who have made sacrifices to protect our country. We salute their service and invite you to read two of their stories in honor of #VeteransDay: https://t.co/Lkp5cYzZQl https://t.co/dvUHliTqWy,0
"Our goal is to help deliver on our commitment of safe, timely, and equitable distributions of COVID-19 vaccines. Learn how we’ve partnered w/ @Zipline to support the first long-range drone deliveries of COVID-19 vaccines in #Ghana: https://t.co/wYDkVZQUjm https://t.co/RHYt6SnRA3",0
"We are thrilled to announce our soon-to-be new SVP &amp; Chief Scientific Officer for our Internal Medicine Research Unit, Bill Sessa! Bill will assume his new position in Feb. 2022, joining us from @Yale. Read more: https://t.co/ck9SpYnO0I https://t.co/WfQwIsS4PE",0
As a member of the #AMRAlliance we're encouraged to see the progress that the life science’s industry is making to help slow the spread of #AMR - one of the biggest threats to global health today. Read more 👇 https://t.co/Wlu8eOwT7G,0
It may feel overwhelming to explain to your doctor the physical &amp; emotional impacts of #eczema or atopic dermatitis (AD). We’ve developed a guide to help you document the impacts of your eczema as you are experiencing it &amp; facilitate conversations w your doctor. #EczemaInsideOut,0
"It’s easy to get distracted by misinformation these days, but don’t worry…Science has got your back. 

#ScienceWillWin https://t.co/aXVzAsfa6Z",0
Emergency uses of the vaccine have not been approved or licensed by US FDA but have been authorized to prevent COVID-19 in ages 5+.  See Fact Sheet: https://t.co/cAUX3ZI7at https://t.co/Ch2CI9ofpD,0
"If authorized, this amendment would expand eligibility for a vaccine booster dose to include all individuals 18 years and older. https://t.co/uHFkpyS574",0
"Today, Pfizer has submitted a request to @US_FDA to amend the Emergency Use Authorization for our and BioNTech’s COVID-19 vaccine booster dose. This request is based on results from a randomized Phase 3 trial with &gt;10,000 participants. https://t.co/DDQldLsXKz https://t.co/Qwg6CnG2gR",0
"This month, people around the country—from survivors like Tony, to doctors and our own colleagues at Pfizer—are also supporting @ZEROCancer’s #GrowAndGive to help start important #ProstateCancer conversations. See how you can get involved: https://t.co/D0rAov9zuv https://t.co/0aGAcP6d8R",0
"When Tony Minter was diagnosed with #ProstateCancer, he made it his mission to educate men about the disease and advocate for change, especially among higher-risk communities like veterans and Black men. This #VeteransDay and always, we’re inspired by his commitment. https://t.co/m1uCG3ksH1",0
"At Pfizer, we’re committed to addressing the inequities that people of color face when it comes to #eczema care. Listen to Global President of Inflammation and Immunology Mike Gladstone during our virtual event with @SELFmagazine.",0
"Kendall Square in Cambridge, MA is a globally renowned, scientific hub, and WE'RE HIRING! Explore our open positions at the center of research and innovation on https://t.co/D29WzKHyoI. #ScienceWillWin #Hiring #Jobs https://t.co/HQFSbwW9sE",0
"We’re proud to announce that our #COVID19 oral #antiviral candidate demonstrated significantly reduced risk of hospitalization or death in high-risk adults in new data.

If approved, it could help to lessen the impact of COVID-19 on patients &amp; society: https://t.co/Ek33qj56HV https://t.co/NKTzaOZBeJ",0
Open and honest conversations with your care team can help the #eczema community get one step closer to changing the way we talk about this chronic skin condition. Check out our resource to help you put your unique eczema experience into words.,0
We recognize the profound societal and public health impacts that may result from climate change. Learn more about our climate action initiatives here: https://t.co/KUWJOqS9l9 #COP26 https://t.co/O5OQ7xfhOs,0
Our own John Miller and Angela Riemer are thrilled to be joining @TheCHLI for their Health Policy Briefing along with @Rep_Stansbury and @RosLehtinen to discuss healthcare innovation and access. Tune in at 4 pm ET by registering here: https://t.co/uzAFIscnpp,0
"What do influenza, missing proteins and certain cancers have in common? The potential to be addressed through mRNA. Read how we’re advancing this transformative technology in @statnews: https://t.co/fLpqCjL5VU #ScienceWillWin",0
"Q: Why has Pfizer supplied a disproportionate number of doses to wealthier countries?

A: https://t.co/5E9RDtob8i",0
"Q: How many Pfizer vaccine doses are going to low- and middle-income countries?

A: https://t.co/qjFxep7Nxl",0
"Q: How is the vaccine priced to ensure it is affordable to all?

A: https://t.co/oY7Zs6X5lZ",0
"Angela Hwang, our Biopharmaceuticals Group President, answers some of the internet’s most asked questions about equitable access to #COVID19 vaccines. Follow this 🧵 to hear what she has to say and what we are doing at Pfizer to support global vaccine access. https://t.co/9BNFSclIPc",0
"Respiratory syncytial virus or #RSV is a common acute respiratory illness, with no vaccine available for prevention. Pfizer is making scientific progress in an effort to help change that.",0
Superheroes come in all sizes 🦸🏽‍♀️🦸🏻🦸🏿‍♂️🦸🏼‍♀️ Watch as real kids express thanks to their superheroes; the 5-11 year old #Covid19 vaccine clinical trial volunteers. We're incredibly grateful to the trial participants and their families 💙 #ScienceWillWin https://t.co/A3I0ERr4TV,0
"It's Breast Cancer Awareness Month &amp; it's inspiring to see the strides made in breast cancer research--recognizing there is always room for progress. Featuring our scientists &amp; developed in partnership w/ @ViceNews, you can watch the full video here: https://t.co/hG5PabVKGf #BCAM",0
"Navigating #eczema or atopic dermatitis (AD) can be challenging, &amp; you may not know where to turn for the answers to your questions. With the help of advocacy groups around the world, we’ve curated frequently asked questions on managing eczema, so you don’t have to go searching.",0
Global pandemics like #COVID19 can be unpredictable &amp; likely need both #vaccines &amp; #antivirals to combat the disease. Watch to learn about why both are important. https://t.co/2u64jsuRvL https://t.co/k11DRMlNWU,0
Emergency uses of the vaccine have not been approved or licensed by US FDA but have been authorized to prevent COVID-19 in ages 5+. See EUA Fact Sheets: https://t.co/z4TiGgVpgY &amp;  https://t.co/fBvr0S4yHx,0
"As a next step, the @CDCgov will meet to discuss a potential recommendation for use and rollout for our vaccine to children aged 5 to 11. https://t.co/sZw7qmsRCi",0
"The companies will begin shipping 10-µg pediatric doses immediately, as directed by the U.S. government.

Learn more: https://t.co/wYtG4vO2KE https://t.co/KA4KFSOMV9",0
"This is the first FDA Emergency Use Authorization (EUA) of a COVID-19 vaccine for this age group &amp; represents another significant milestone in our ongoing effort to help protect families &amp; communities against this serious public health threat.

Learn more: https://t.co/wYtG4vO2KE https://t.co/3nOAifhJ5i",0
"Today with @BioNTech_Group, we announced that the @US_FDA authorized emergency use of our #COVID19 vaccine in children aged 5 - 11.

Learn more: https://t.co/wYtG4vO2KE https://t.co/PpdICTIqYI",0
Still looking for a #Halloween costume? We’ve got some last-minute ideas that you can pull together with just a vaccination card and a few other items. https://t.co/JzJfMgjCaN,0
"We’re excited to collaborate with @FNIH_Org &amp; @NIH on the newly launched Bespoke Gene Therapy Consortium, aiming to standardize the process for developing potentially life-saving gene therapies to treat #rarediseases.

Learn more: https://t.co/bpqp9RAAkF https://t.co/T6MFCURVtq",0
"In the season finale of #ScienceWillWinPodcast, host @AdamRutherford &amp; expert guests take a look into the future &amp; ask what it could mean for eligible patients if the potential of #genetherapy is brought to fruition 🔮

🎧 Listen to all 4 episodes now",0
We’re addressing #COVID19 vaccine topics in a new #QuestionsOfTheWeek series. First up is the regulatory review process w/ a spotlight on @US_FDA Vaccines and Related Biological Products Advisory Committee (#VRBPAC). https://t.co/etSHmCLSpR,0
Vaccines and antivirals are likely needed to help stop the spread of #COVID19 &amp; reduce the severity of illness in those who become infected. Learn more about our potential #antivirals. https://t.co/VjixdC5bSe https://t.co/Q0xwpq52wF,0
"Applications for our new competitive grant program in #dermatology are now open. If you are interested in this Request for Proposal (RFP), apply today! #PfizerMedical",0
Emergency uses of the vaccine have not been approved or licensed by US FDA but have been authorized to prevent COVID-19 in ages 12+. See Fact Sheet: https://t.co/TgeXZpyg67,0
"As we await these decisions, we are working with the U.S. government to help ensure communities across the country have access to pediatric doses as quickly as possible.

Learn more: https://t.co/4LAPsjYIuh",0
"Today with @BioNTech_Group, we announced that @USAGov has purchased 50 million more doses of our #COVID19 vaccine. The U.S. will receive these doses to continue to support preparedness for pediatric vaccinations, pending authorization by @US_FDA and recommendation by @CDCgov. https://t.co/HOODb1VVrz",0
"Emergency uses of the vaccine have not been approved or licensed by @US_FDA but have been authorized to prevent COVID-19 in ages 12+. See Fact Sheet: https://t.co/G81liKavty 

Learn more: https://t.co/R8QPujSN2v",0
"If authorized and recommended by @CDCgov, this will be the first COVID-19 vaccine available for use in children 5 to &lt; 12. Today’s vote supports our ongoing mission to expand the population of people eligible protected against #COVID19.

Learn more: https://t.co/R8QPujSN2v https://t.co/KqSVOOy4pn",0
"BREAKING: The @US_FDA Vaccines and Related Biological Products Advisory Committee (#VRBPAC) voted in support of granting Emergency Use Authorization (EUA) for the Pfizer-BioNTech #COVID19 vaccine in children ages 5 to &lt;12 years.

Learn more: https://t.co/R8QPujSN2v https://t.co/sJpg0lWT8R",0
"We are proud to be co-leading @IMI_JU’s new @OPTIMA_oncology project, a clinical decision support platform with the goal of improving treatment for patients with #BreastCancer, #ProstateCancer, and #LungCancer. Read more: https://t.co/gNWI8lNCEg https://t.co/OIV9LblUJg",0
"The challenges faced by people living with breast cancer are as diverse as the people impacted by #breastcancer themselves. Here are 81 actionable solutions, available in multiple languages, identified by advocates from around the world #BCAM #HealthEquity",0
"#AlopeciaAreata is thought to be primarily driven by an immune attack at the hair follicle, leading to hair loss. Watch this video to learn more on what is currently known about the pathogenesis of AA. #PfizerMedical https://t.co/nWLXWP5KT7",0
"This #EczemaAwarenessMonth, we’re helping to #UnHideEczema by sharing facts and resources that acknowledge and address the emotional challenges #eczema flares can cause.",0
"Awareness of #amyloidosis remains low, which results in under diagnosis and delayed diagnosis. This #WorldAmyloidosisDay, there are incredible patients raising awareness of the signs and symptoms. Watch here: https://t.co/kaN1gqhwBG",0
Symptoms from your eczema can be overwhelming both physically and emotionally. Sharing your concerns with your doctor can help you both work together to figure out how to better manage your symptoms . Our conversation starters can help begin that discussion!,0
Proud to be a part of this important effort to expand the reach of coronavirus vaccines globally. https://t.co/IMVtMvMiun,0
#AlopeciaAreata can significantly impact self-esteem and overall quality of life. Learn more about the burden of this disease. #PfizerMedical https://t.co/LP1i4j02VQ,0
"It’s time for another episode of #ScienceWillWinPodcast &amp; this week Adam Rutherford &amp; guests pick apart the policy puzzle – if approved, how do we make sure that potential breakthroughs, like #genetherapy, reach the eligible patients who need them?

Listen now ⤵",0
For #WorldMenopauseMonth we are sharing menopause experiences to help others be better informed and feel less alone. For more #menopause stories visit https://t.co/i7wLsjnT61 #SponsoredbyPfizer,0
"There are more than 7,000 known rare diseases, and we are proud to be co-leading an international effort that aims to shorten the time to diagnosis for the patients impacted by them: @IMI_JU’s @Screen4Care. Learn more: https://t.co/1DzZ5vsgRy https://t.co/Dgj8v7oNrr",0
"‘A Mild Touch of Cancer’ tells a story of human kindness, powerful science &amp; the fight for survival – ft. our very own Mike Corbo, I&amp;I Chief Development Officer, who took the time to help a stranger. 

📽 Thurs 21 Oct @imaginescience
Watch the trailer: https://t.co/0yRTglDgqa",0
"Climate change affects us all, which is why we are committed to taking action. We’re proud to enter a virtual power purchase agreement with Vesper Energy to help Pfizer achieve our goal of purchasing 100% renewable energy in North America by 2030.
https://t.co/Pzn83Qledx",0
"In this week’s #ScienceWillWinPodcast, Duchenne UK’s Emily Crossley joins @AdamRutherford &amp; others to dive into the challenges of clinical trials &amp; why they are so important to those diagnosed with a #raredisease.

Head to your favorite app to listen to episode 2 ⤵",0
"Metastatic. BRCA. Stage. Subtype. After receiving an #mBC diagnosis, the words that follow are all too often confusing and overwhelming. Check out our glossary of terms to help make them easier to understand. @BreastCancerOrg #BCAM #HealthLiteracy",0
"Today, we are taking part in #ClimateActionDay for our future.

We’re committed to taking ambitious action that is aligned with science, and are calling on supply chain partners and world leaders to align with @ScienceTargets to limit the impact of climate change.",0
"Yesterday, researchers and scientists at our Pfizer La Jolla, CA site showed their support in recognition of #MetastaticBreastCancer Awareness Day for the thousands of men and women living with mBC. #mBC #BreastCancerAwarenessMonth https://t.co/WH6xl8AI4s",0
"As we wrap up #HispanicHeritageMonth, hear @AlbertBourla share with our #Latinx colleagues &amp; allies the importance of embracing diverse voices in everything we do. https://t.co/vuspVWF787",0
"Pfizer's Mike Gladstone reflects on how eczema affects patients with skin of color, how it can accentuate feelings of otherness and isolation, and why the industry must do more to help them. Learn more. #WorldAtopicEczemaDay #dermatology #healthequity #EczemaAwarenessMonth",0
Today marks a milestone in Pfizer’s 60-year journey in Greece: We are commemorating the opening of our new Center for Digital Innovation and Global Business Services site in Thessaloniki. Learn more: https://t.co/9Ab4hQ5LKd https://t.co/RmKoVvMfIk,0
"Did you know that low-impact exercise can help ease joint pain and reduce stress?  Our advice for people living with #inflammatoryarthritis – take action to help ensure your disease management plan matches your needs. @ArthritisDay 

#WorldArthritisDay https://t.co/c7oSqSjs9W",0
"We celebrate #AdaLovelaceDay by honoring Dr. Ӧzlem Türeci, CMO of @BioNTech_Group who helped develop the Pfizer-BioNTech Covid-19 vaccine. #womeninstem https://t.co/lF1NUSieZ3",0
"Congratulations to Chairman and CEO @AlbertBourla on his nomination for @TheGenesisPrize, which honors an individual for their professional accomplishments, contributions to humankind, and Jewish values. #PfizerProud https://t.co/QZ4JW1iNbf",0
"Our first trading card honors our very own Dr. Kathrin Jansen, the “rock star scientist” whose research led to the development the Pfizer-BioNTech COVID-19 vaccine. #dayofthegirl #STEM https://t.co/wMUA0oTVpM",0
"It's a monumental time for women, and what better way to celebrate women's achievements in #STEM then highlighting a few Science Stars. Celebrate with us!

#dayofthegirl #internationaldayofthegirl #womeninstem https://t.co/3TkLIPj67A",0
"🎧 It’s here! 

In the first episode of our new #ScienceWillWinPodcast, @AdamRutherford &amp; guests go behind the science of #GeneTherapy, the future-shaping innovation that could offer new hope to #RareDisease patients across the globe. 

Don’t miss out – listen to episode 1 now ⤵",0
"Over 200 iconic global landmarks will illuminate in green, teal and pink on 10/13 in support of #MetastaticBreastCancer Awareness Day. Tune in to the @metavivor @LightUpMBC Live broadcast to hear stories from the mBC community. #BCAM #HealthEquity 

https://t.co/Wv1UeOeEL0 https://t.co/PAMn11YnaB",0
We’re in a race to save the world.We’ve teamed w @thedailybeast on an expert-led panel to discuss what we’ve learned from the pandemic &amp; how we can create a long term strategy for protecting underserved communities from #InfectiousDiseases. Save your spot! https://t.co/GyD39v8FqJ https://t.co/n7zxswKllv,0
"As part of @MilkenInstitute's #PowerOfIdeas blog, Mike Gladstone, Pfizer's Global President of Inflammation &amp; Immunology, outlines how to use lessons from the pandemic to shape a smarter care continuum that will better support people with chronic I&amp;I conditions. Read his essay.",0
Emergency uses of the vaccine have not been approved or licensed by @US_FDA but have been authorized to prevent COVID-19 in ages 12+. See Fact Sheet: https://t.co/6DZlsWEi2O,0
We’re committed to working with the FDA with the ultimate goal of helping protect children against this serious public health threat. https://t.co/CmHKPxpNo6,0
"With new cases in children in the U.S. continuing to be at a high level, this submission is an important step in our ongoing effort against #COVID19. https://t.co/5QCRwfYbR5",0
UPDATE: We and @BioNTech_Group officially submitted our request to @US_FDA for Emergency Use Authorization (EUA) of our #COVID19 vaccine in children 5 to &lt;12. https://t.co/72Z2HXlkOx,0
"We are continually exploring ways that digital, data &amp; tech can help deliver breakthrough medicines to patients—that’s why we are thrilled to be opening a Center for Digital Innovation &amp; Global Business Services site in Thessaloniki, 🇬🇷 https://t.co/7DmowohPzW",0
"Explore health equity and how skin of color factors into an #eczema diagnosis and treatment in our #EczemaInsideOut article. Hear from the unique perspectives of a patient, a caregiver, and a dermatologist: https://t.co/7y3BrD6gzM",0
"WE'RE HIRING! Come join a team using innovative science to help impact global health. Watch our colleagues share their personal experiences about their careers at our Groton, CT campus, &amp; visit https://t.co/kzV4ABgaDQ to explore our open positions. #ScienceWillWin #Hiring #Jobs https://t.co/6MCQrvee7S",0
"We’re committed to improving the lives of those impacted by the growing #obesity epidemic. Our SVP and CSO, Internal Medicine, Morris Birnbaum, MD, PhD, provides his perspective on the importance of continued research by Pfizer and others into the disease.",0
BREAKING: The @EMA_News CHMP has issued a positive opinion for a booster dose of our #COVID19 vaccine with BioNTech for individuals 18+. https://t.co/kG7AGAXAXV https://t.co/65NlF3Dsup,0
Non-alcoholic steatohepatitis (#NASH) impacts an estimated 17 million people in the U.S. Hear from David about what it’s like to live with this serious liver disease. #LiverAwarenessMonth https://t.co/l2KyNLzeAr,0
"Too many people living with #metastaticbreastcancer lack access to timely and affordable care. Together with @ABCGlobalAll we’ve collected resources to help bridge gaps &amp; drive collaboration across the global ABC/mBC community. #BCAM #HealthEquity 

https://t.co/1TkrhYEHL9 https://t.co/gdSq67ddbl",0
"Respiratory syncytial virus or #RSV, is a common cause of acute respiratory illness and impacts people of all ages. Pfizer is closer than ever to developing a potential vaccine to help prevent RSV. #RSVAwarenessMonth",0
".@US_FDA said it best: You are not a horse. Which is why the protease inhibitor we are studying as a treatment for COVID-19, is not, and has never been, an animal medicine.  It is being developed only for use in humans. A novel concept, we know. https://t.co/0QMk905nA3",0
"Have you ever learned about #HeartHealth while getting a haircut? With support from The Pfizer Foundation, @AAIUH2 partners w/ barbers &amp; hairstylists to deliver culturally appropriate tips &amp; tools that help drive community health.  Learn more: https://t.co/asldXtGlvh https://t.co/tGKpoKnxf4",0
We applaud this critical move by @YouTube to help put an end to the infodemic of misinformation and continue to provide accurate content to the millions of people who use their platform. https://t.co/2Htx0VdcZU,0
There is a significant unmet medical need among patients with #AlopeciaAreata. There are no approved therapies indicated for alopecia areata. Hear the impact on patients in their words #AlopeciaAreataAwareness #PfizerMedical https://t.co/Ch6v16AWnK,0
We’re thrilled to introduce our first R&amp;D Rotational Program associates! This two-year development program offers recent #collegegraduates the opportunity to gain experience across drug discovery &amp; development as they launch their careers in #STEM 🚀 https://t.co/TRlrKFgSh2,0
"This #WorldHeartDay we’re recognizing patients who #UseHeart to raise awareness of #ATTRCM, an underrecognized and underdiagnosed type of amyloidosis that affects the heart and is associated with heart failure. https://t.co/N6qcoIfH61 https://t.co/40FPB20Uey",0
#PfizerProud of our remarkable efforts with @USAID to bring more doses of our #COVID19 vaccine to more people around the world. 💙 https://t.co/1K8UPPuzWv,0
Looking for the latest guidance on COVID-19 boosters? @CDCgov has you covered. https://t.co/rkuXjfod2x,0
¿Cómo celebras el #MesdelaHerenciaHispana? Nosotros rendimos homenaje a las identidades de nuestras comunidades hispanas y reforzamos nuestro compromiso de incrementar la representación Latinx en Pfizer. ¡Felicidades! https://t.co/nvhfTNTMJM,0
"At Pfizer, we listen to our shareholders’ needs and concerns in support of our core value of excellence. Now, we’re expanding the conversation at Pfizer Investor Insights. Visit and explore if you're a shareholder or thinking about becoming one: https://t.co/bRbYKDaylF https://t.co/lH3mkukfqa",0
"Today, we announced the start of a Phase 1 clinical trial to evaluate a potential new single dose #mRNA vaccine targeted against seasonal #flu as part of a planned wave of programs exploring mRNA technology to help combat vaccine-preventable diseases.
https://t.co/svs8Fgsyur https://t.co/0HNp4Ogz5S",0
"Proud to participate in @Impact2030’s Transforming Lives and Communities Report, which highlights how Pfizer and 18 other companies are harnessing the skills, time and passion of employee volunteers as a #Force4Good4SDGs. https://t.co/AqR4X2bkla",0
Way to go Portugal 🇵🇹! But the U.S. at 40th in the world? We 👏 can 👏 do 👏 better 👏! https://t.co/5uvbQ3jZdG,0
"This latest study is one part of a global clinical program which, if successful, will lead to a therapeutic which can help to reduce the severity of #COVID19 illness around the world. Learn more about our #antiviral progress: https://t.co/6yYvkXIUJc https://t.co/89YbZ8W7Wt",0
"The study will evaluate the safety &amp; efficacy of our investigational oral #antiviral to help prevent symptomatic disease in adults living in the same household as someone with #COVID19, hopefully reducing the likelihood of further infections. https://t.co/f1qYmMkdky https://t.co/sFXJsyYsZV",0
"In our continued fight to reduce the impact of #COVID19, today we announced the start of a Phase 2/3 clinical trial to evaluate our investigational oral #antiviral to help prevent infection in adults. Keep reading to learn more ⤵ https://t.co/f1qYmM2Ct0 https://t.co/bMj3dBg5iW",0
"At Pfizer, we listen to our shareholders’ needs and concerns in support of our core value of excellence. Now, we’re expanding the conversation at Pfizer Investor Insights. Visit and explore if you're a shareholder or thinking about becoming one: https://t.co/wP3NITGwJc https://t.co/lOVETPOtbM",0
"This #WorldCancerResearchDay, we remain committed to the pursuit of scientific breakthroughs for people living with cancer. With a robust #Oncology pipeline and passionate researchers, we are working toward our goal of delivering #breakthroughs for people living with cancer. https://t.co/vqqWgBTSSS",0
"In honor of #WorldCancerResearchDay, we asked Jeff Settleman, Chief Scientific Officer of Pfizer Oncology Research &amp; Development to share what he hopes the future of cancer research holds.

#ResearchWorks https://t.co/O7GWugUxqo",0
"We remain committed to helping those most vulnerable to #COVID19, including people living with #cancer. At #ESMO21, we were proud to further the scientific dialogue around our and @BioNTech_Group’s COVID-19 vaccine within the cancer community: https://t.co/3kDzjyYpwv. https://t.co/LPRIWsYRfx",0
"At Pfizer, we listen to our shareholders’ needs and concerns in support of our core value of excellence. Now, we’re expanding the conversation at Pfizer Investor Insights. Visit and explore if you're a shareholder or thinking about becoming one: https://t.co/9UgRF7U0Me https://t.co/fLYDI6P0vC",0
"#DYK growth hormone deficiency (GHD) affects one in approximately 4,000 to 10,000 children worldwide? This #ChildGrowthAwareness Week, join us in raising awareness of #HealthMoreThanHeight to help patients living with GHD reach their full growth potential.",0
"We’re proud to join the @TentOrg’s Coalition for Afghan Refugees in a collective effort to welcome, support, and employ #refugees and Special Immigrants. https://t.co/uufs6D5DDs",0
"#CollegeGraduates: We are now accepting applications for the second cohort of our two-year R&amp;D Rotational Program, providing experience across #drugdiscovery &amp; development. Apply today: https://t.co/bqKmOkchC7 https://t.co/NP7sbZXX72",0
"Our Global President of Rare Disease, Suneet Varma, will be delivering a keynote speech @RE_Pharma Cell and Gene Therapy USA, Sept 28-29! To join Suneet and over 2,000 C&amp;GT leaders, sign up here https://t.co/T2HMNUQkJa  #REpharmaCGT #RareDisease https://t.co/Yd81IFrKWN",0
"For decades, we have been dedicated to supporting and improving the lives of those living with growth hormone deficiency. This #ChildGrowthAwareness Week, our Chief Medical Officer of Rare Disease, Dr. Sonal Bhatia, shines a light on this rare disease.",0
"Food scarce and low-income communities have been at risk for too long for preventable, chronic diseases. With our partner Dr. Clyde Glenn, President of @GlennFamilyMS1 a new program is launching to provide a solution: https://t.co/D3me0UgJjB  #HealthEquity #BlackHealthMatters https://t.co/OYbohVWFXP",0
"We’re determined to advance medical knowledge for people living with or at risk for the serious, progressive liver disease, #NASH. Our Chief Medical Officer, Aida Habtezion, M.D., provides her perspective on the unmet need in NASH and the scientific research in progress.",0
Addressing society’s greatest challenges will require extensive collaboration across sectors. Check @AlbertBourla’s remarks at @globalcompact’s #UnitingBusinessLIVE to learn how the private sector can help drive progress.,0
